<<<<<<< HEAD
SubjectID,Species,Sex,Age_years,Weight_kg,SurgicalProcedure,SurgeryDuration_min,SurgeryComplexity,VetType,ExperienceYears,OperativeCare,Premed,Premed_Total_mg,InductionAgent,Induction_Total_mg,MaintenanceAgent,Maintenance_Rate_mgkg_hr,Intraop_Analgesia,Intraop_Analgesia_Total_mg,Postop_Antibiotic,Postop_Antibiotic_Total_mg,Postop_Antibiotic_Duration_days,Postop_Analgesia,Postop_Analgesia_Total_mg,Postop_Analgesia_Duration_hr,ReversalAgent,RareAdverseEventEver,FirstRareAdverseEventType
72,Rhesus,Female,24.0,9.404046400366406,Cardiothoracic,120.9042366609444,5.0,DACLAM,9.0,3.9067683195909577,Dexmedetomidine_Ketamine_IM,46.0503246205549,Alfaxalone_IV,8.186318156604424,Desflurane,1.1020936256941332,Morphine,3.924199374056186,Ampicillin,266.1178161795598,3.0,Meloxicam,2.5286494601110605,40.18587274215338,Atipamezole,True,Organ Failure
73,Rhesus,Male,19.0,9.093323299565792,Neurosurgery,180.8254056892195,5.0,DACLAM,13.0,4.662650607546253,Midazolam_Ketamine_IM,51.05543450752011,Alfaxalone_IV,6.836892475112128,Isoflurane,1.3846055938600417,Hydromorphone,1.3526825694538223,Cefazolin,198.16704042631034,1.0,Morphine,3.549700808193216,51.887443072031616,Atipamezole,False,
74,Cynomolgus,Male,11.0,6.85989292514744,Cardiothoracic,180.67005534586514,4.0,DACLAM,11.0,4.145151661927368,Medetomidine_Ketamine_IM,42.66081740923889,Etomidate_IV,3.6758851543847078,Isoflurane,1.1555628345477211,Buprenorphine,0.19921649938228364,Cefotaxime,306.1780326723372,3.0,Morphine,1.1106606565720156,71.96218285817386,Atipamezole,False,
75,Cynomolgus,Female,19.0,7.39099873753703,Abdominal,100.0071705482348,4.0,DACLAM,16.0,4.7003893594900985,Ketamine_IM,44.77533016233927,Alfaxalone_IV,13.402940059907923,Isoflurane,1.3939168307956527,Hydromorphone,0.44825981684446203,Cefazolin,194.54795659566082,1.0,Morphine,0.9069432221773867,65.58164055408952,Atipamezole,False,
76,Cynomolgus,Female,15.0,7.612830289440553,Abdominal,122.36003178008554,4.0,Resident,4.0,2.6570041056013665,Medetomidine_Ketamine_IM,48.86570621589225,Etomidate_IV,6.3451075439794735,Desflurane,1.1223132672338136,Morphine,3.445735459033702,Cefazolin,170.09817401935018,1.0,Meloxicam,2.191015841304258,85.25534106623786,Atipamezole,False,
77,Cynomolgus,Female,11.0,7.217029196588309,Abdominal,132.19058053025788,3.0,BoardEligible,3.0,3.306111718822175,Midazolam_Ketamine_IM,45.028314226900875,Ketamine_IV,26.093080968735027,Isoflurane,1.3937043029630851,Fentanyl_bolus,0.06330529054525302,Cefazolin,144.60525922935494,2.0,Buprenorphine,0.14970042157083618,62.63086278657582,Atipamezole,False,
78,Rhesus,Male,4.0,5.369804056206299,Abdominal,154.3661925863796,3.0,BoardEligible,4.0,3.9910378976877503,Dexmedetomidine_Ketamine_IM,34.79645695032174,Alfaxalone_IV,3.2129599783189677,Desflurane,0.9413974713336404,Hydromorphone,0.3059689945108699,Enrofloxacin,35.47944185093203,4.0,Morphine,2.486851770999644,49.65243027624641,Atipamezole,False,
79,Rhesus,Male,15.0,9.545931758409088,Orthopedic,162.4115343819042,4.0,Resident,4.0,2.2884887387434683,Midazolam_Ketamine_IM,63.38181638153468,Ketamine_IV,24.125286717784643,Sevoflurane,1.135923934400426,Buprenorphine,0.12032661038713716,Cefazolin,243.3316709304083,1.0,Local_Block,0.6792012553230109,6.442197185307951,Atipamezole,False,
80,Rhesus,Male,3.0,4.956689351031716,Cardiothoracic,121.01624968531318,5.0,BoardEligible,5.0,3.033260017325284,Medetomidine_Ketamine_IM,37.413308738615285,Alfaxalone_IV,4.360307419732832,TIVA_Propofol,6.301695683040536,Morphine,0.5164964465469919,Ampicillin,236.79765157855752,3.0,Local_Block,2.1610363849241527,14.738239715850987,Atipamezole,False,
81,Cynomolgus,Male,8.0,5.398334389928088,Cardiothoracic,210.70820772503936,4.0,BoardEligible,4.0,3.3511189858297734,Midazolam_Ketamine_IM,30.614143092155643,Alfaxalone_IV,6.383167632378871,Isoflurane,1.1815431412175943,Hydromorphone,0.8418115425438635,Enrofloxacin,35.82330894979602,4.0,Local_Block,1.9779709756416752,7.3195708044430035,Atipamezole,False,
82,Cynomolgus,Male,8.0,7.1363046666826,Abdominal,126.11599578512966,4.0,DACLAM,10.0,4.885191516997955,Alfaxalone_IV,21.012528308267445,Alfaxalone_IV,12.245630485684591,Isoflurane,0.8101724235267838,Morphine,2.0542315112227048,Ampicillin,164.57993432959785,3.0,Local_Block,4.649818778415597,33.49787256780215,Atipamezole,False,
83,Rhesus,Female,21.0,9.788593304324596,Orthopedic,126.47327356782428,3.0,BoardEligible,5.0,2.9343604655207374,Ketamine_IM,51.26556729436516,Ketamine_IV,45.18057359372052,Isoflurane,0.9210723787311148,Hydromorphone,1.8849004062613697,Enrofloxacin,88.45531085957658,6.0,Morphine,4.016487294309372,68.46506940778173,Atipamezole,False,
84,Rhesus,Male,13.0,9.215689748591794,Orthopedic,126.39020075778295,3.0,BoardEligible,5.0,4.361133895082475,Midazolam_Ketamine_IM,49.28235097081158,Etomidate_IV,8.945969961973269,Sevoflurane,0.9494198644564533,Hydromorphone,1.7466692761672133,Cefotaxime,416.7498198285109,3.0,Local_Block,1.483820855307936,22.92627474582486,Atipamezole,False,
85,Rhesus,Male,7.0,6.613797672196141,Orthopedic,153.92151851860908,4.0,DACLAM,9.0,4.919676722052249,Alfaxalone_IV,16.342429954775255,Ketamine_IV,13.315351447285293,Sevoflurane,1.2197473791197413,Hydromorphone,0.6348920643864587,Ampicillin,203.55503727842827,4.0,Local_Block,5.8301383239483755,25.191316159251507,Atipamezole,False,
86,Rhesus,Female,3.0,5.390304768189017,Orthopedic,161.40151390892134,3.0,DACLAM,18.0,4.588085901966071,Alfaxalone_IV,11.427430343849556,Etomidate_IV,3.753377697012942,TIVA_Propofol,9.93182835192382,Buprenorphine,0.1134830547337585,Enrofloxacin,49.648106868913835,4.0,Local_Block,4.921521950475073,33.960500899489716,Atipamezole,False,
87,Cynomolgus,Female,8.0,6.390659908567924,Abdominal,108.59172447588422,5.0,BoardEligible,3.0,2.2202688597507176,Midazolam_Ketamine_IM,40.38208932657962,Etomidate_IV,6.011425005790456,TIVA_Propofol,11.417415927259107,Hydromorphone,0.7102043193090185,Cefotaxime,249.23386320039228,4.0,Morphine,1.493398030312929,54.10658533665459,Atipamezole,False,
88,Cynomolgus,Male,6.0,5.39158774057215,Orthopedic,144.2248426491433,3.0,DACLAM,7.0,4.372097659399179,Dexmedetomidine_Ketamine_IM,31.67342788632685,Propofol_IV,24.99209760503016,Desflurane,1.1121505645910956,Morphine,2.0403682562378904,Cefotaxime,244.2393666185856,3.0,Local_Block,2.7649944797025974,30.49936233512772,Atipamezole,False,
89,Cynomolgus,Female,2.0,3.689062529369087,Abdominal,94.28800879190102,3.0,BoardEligible,5.0,4.392763562147383,Ketamine_IM,19.46743090416876,Etomidate_IV,5.206529119567009,Desflurane,0.9416981473542075,Hydromorphone,0.3167406290581941,Ampicillin,102.61532393741302,3.0,Local_Block,3.1281698393122186,39.35569112501846,Atipamezole,False,
90,Rhesus,Male,22.0,10.04028254027003,Abdominal,135.15330479670837,4.0,Resident,2.0,2.6399217870096345,Midazolam_Ketamine_IM,62.37509523888664,Etomidate_IV,5.212140467514181,Sevoflurane,0.9450038915402366,Fentanyl_bolus,0.09805667518767594,Cefazolin,261.36163533147953,1.0,Buprenorphine,0.25397355193984267,46.8306658379985,Atipamezole,False,
91,Rhesus,Male,15.0,9.454871277008447,Cardiothoracic,175.52331825474886,4.0,BoardEligible,3.0,4.569996640489413,Midazolam_Ketamine_IM,62.0675708340323,Alfaxalone_IV,12.945456298777557,Desflurane,1.1625117785026018,Hydromorphone,1.102098992681585,Ampicillin,226.5894856755805,4.0,Morphine,2.7656579911310346,57.17763320359212,Atipamezole,False,
92,Cynomolgus,Male,15.0,7.576042797460551,Abdominal,70.51955748149389,4.0,Resident,4.0,1.273278877921312,Midazolam_Ketamine_IM,44.49717995908937,Alfaxalone_IV,14.526405940117622,Sevoflurane,0.9216647043608689,Hydromorphone,0.5865625000778213,Cefazolin,190.8670563011156,1.0,Carprofen,28.550711309740418,100.25799106890668,Atipamezole,False,
93,Cynomolgus,Female,19.0,8.21273005464366,Abdominal,121.28502654734412,4.0,BoardEligible,6.0,3.607825906570881,Midazolam_Ketamine_IM,60.482796151799974,Propofol_IV,19.17325912464214,Isoflurane,1.0797717807550151,Buprenorphine,0.11473290250909016,Cefazolin,240.10491757755997,1.0,Buprenorphine,0.10746512679288829,58.573541135079395,Atipamezole,False,
94,Cynomolgus,Male,14.0,7.7652732266556335,Abdominal,150.51251964726856,4.0,DACLAM,13.0,4.470194847525763,Dexmedetomidine_Ketamine_IM,37.00179844481777,Propofol_IV,17.772481603383437,Desflurane,0.9584942686473128,Buprenorphine,0.22138087109671994,Enrofloxacin,53.73575758433927,4.0,Meloxicam,3.445357396643776,99.58487710090428,Atipamezole,False,
95,Cynomolgus,Male,9.0,7.092673785237362,Neurosurgery,175.96219621267312,5.0,BoardEligible,4.0,2.3025823316016742,Midazolam_Ketamine_IM,46.35403815812198,Alfaxalone_IV,8.275442265167408,TIVA_Propofol,7.038282893142274,Buprenorphine,0.10432803003890703,Cefotaxime,275.34544102013876,4.0,Carprofen,17.186227283855512,55.409374680252206,Atipamezole,False,
96,Rhesus,Male,10.0,7.942652406949786,Abdominal,132.8109248291202,5.0,Resident,3.0,3.063542994857637,Ketamine_IM,39.986966553004855,Alfaxalone_IV,12.145524434479409,TIVA_Propofol,11.992724089822794,Morphine,3.10229417011967,Cefotaxime,251.35068780013094,3.0,Buprenorphine,0.19703594839549773,57.2618395539598,Atipamezole,False,
97,Cynomolgus,Female,9.0,7.516882728647299,Abdominal,133.10472854125982,3.0,BoardEligible,3.0,4.384541290111317,Medetomidine_Ketamine_IM,38.196252875905095,Ketamine_IV,21.07115305609381,TIVA_Propofol,10.853971906401586,Buprenorphine,0.19830107640739333,Cefazolin,153.9283705630896,2.0,Carprofen,16.700125480672316,91.73212594085696,Atipamezole,False,
98,Rhesus,Male,8.0,6.7019803193106275,Abdominal,92.61840250160958,5.0,BoardEligible,5.0,4.16429741708782,Ketamine_IM,38.305298330775365,Alfaxalone_IV,3.70714963878357,Isoflurane,0.9606268446935426,Hydromorphone,0.8188038892630175,Ampicillin,174.7910205874376,4.0,Local_Block,5.3603168902966996,6.434322884621219,Atipamezole,False,
99,Rhesus,Male,19.0,11.281329432481614,Neurosurgery,180.88350364281752,5.0,DACLAM,13.0,5.0,Medetomidine_Ketamine_IM,69.1343591578341,Propofol_IV,36.52947690819374,Sevoflurane,1.3797993417147434,Morphine,1.6002161761391205,Ampicillin,511.9913181676056,3.0,Morphine,4.743189783728975,36.46416114504701,Atipamezole,True,Hemorrhage
100,Rhesus,Male,14.0,10.00648076302529,Abdominal,86.66843744015446,5.0,DACLAM,8.0,4.012894897153797,Dexmedetomidine_Ketamine_IM,61.27246267072837,Etomidate_IV,8.19629386304819,Isoflurane,0.843612168171535,Fentanyl_bolus,0.07300666027166668,Enrofloxacin,51.475788511563756,4.0,Morphine,4.0365892384767985,70.14066614858271,Atipamezole,False,
101,Rhesus,Male,3.0,3.8766380230773563,Cardiothoracic,122.67264656420954,5.0,DACLAM,11.0,5.0,Alfaxalone_IV,7.7235952038997135,Propofol_IV,22.81530996542156,Isoflurane,0.9461973949392697,Buprenorphine,0.11523027577489842,Cefazolin,109.0156600799658,1.0,Morphine,1.4502158090202069,43.633610222111756,Atipamezole,False,
102,Cynomolgus,Female,11.0,7.668414625644939,Orthopedic,112.66355567183791,4.0,BoardEligible,5.0,3.6333826411500043,Dexmedetomidine_Ketamine_IM,39.858337377763796,Ketamine_IV,35.1633475790585,TIVA_Propofol,11.796806018394168,Morphine,1.6025463078495799,Ampicillin,267.136659763193,3.0,Buprenorphine,0.14356184975149025,29.091330432530285,Atipamezole,True,Organ Failure
103,Rhesus,Female,5.0,6.496042495461277,Cardiothoracic,193.20029215305635,4.0,DACLAM,15.0,4.145886658540387,Midazolam_Ketamine_IM,39.288118122090395,Propofol_IV,14.93557348971665,Sevoflurane,1.0268161751842841,Fentanyl_bolus,0.01504129903113252,Cefazolin,157.15446221787786,1.0,Meloxicam,1.4338655176344488,34.89702344040393,Atipamezole,False,
104,Cynomolgus,Male,18.0,7.30479370482546,Abdominal,112.8820161509617,3.0,DACLAM,13.0,4.8364303096634105,Ketamine_IM,43.63651211043462,Ketamine_IV,25.298896901326977,Sevoflurane,1.286267752495971,Hydromorphone,1.3249760961026222,Ampicillin,360.2064100779667,4.0,Meloxicam,2.3797887310399353,109.10917709182013,Atipamezole,False,
105,Marmoset,Male,4.0,0.7020926690956161,Abdominal,98.32810218357922,5.0,BoardEligible,6.0,4.719597634476555,Midazolam_Ketamine_IM,5.425939136540396,Etomidate_IV,0.5274902728059361,TIVA_Propofol,7.955859983733947,Hydromorphone,0.047556231642937284,Cefotaxime,34.704708390925425,3.0,Carprofen,2.0318279877792054,119.7672116959599,Atipamezole,False,
106,Rhesus,Male,16.0,10.619462032647357,Abdominal,114.33393199161753,3.0,Resident,2.0,3.1144130369725014,Medetomidine_Ketamine_IM,77.3446808451301,Ketamine_IV,26.294197943345303,TIVA_Propofol,11.800178316049045,Morphine,1.8508692986328394,Cefazolin,261.74445397267243,2.0,Carprofen,26.522147344393623,88.55604065526654,Atipamezole,False,
107,Rhesus,Male,10.0,8.640096707389892,Abdominal,137.13250680638777,3.0,DACLAM,15.0,4.6387698461793345,Midazolam_Ketamine_IM,53.17114950749426,Ketamine_IV,29.50985542826228,Sevoflurane,1.2475312137525776,Morphine,3.8613909134716575,Cefotaxime,317.5484654282981,4.0,Meloxicam,2.962973785725831,63.22043419069705,Atipamezole,True,Hemorrhage
108,Cynomolgus,Male,7.0,5.259679689886056,Orthopedic,156.70157119910715,5.0,BoardEligible,5.0,3.599992341897924,Midazolam_Ketamine_IM,42.08135779250016,Alfaxalone_IV,9.733504662829738,Sevoflurane,1.2784250122040202,Morphine,1.1208042466589785,Cefazolin,115.7264306527533,2.0,Buprenorphine,0.10460097157512117,50.91851289873228,Atipamezole,False,
109,Rhesus,Female,13.0,10.756937125267687,Abdominal,131.35387622133263,4.0,BoardEligible,6.0,3.1831106443721318,Alfaxalone_IV,14.080764453870213,Ketamine_IV,29.38813228488143,Sevoflurane,0.8027912745700576,Fentanyl_bolus,0.03631616845557117,Cefotaxime,354.0703376540224,3.0,Morphine,1.3996112168245123,51.39246005157658,Atipamezole,False,
110,Rhesus,Female,16.0,9.927815735099335,Cardiothoracic,157.32123128982875,4.0,BoardEligible,6.0,4.136137576046452,Midazolam_Ketamine_IM,64.61450588875834,Propofol_IV,19.106695539450406,Desflurane,1.0562386063308755,Buprenorphine,0.11359493140486991,Cefazolin,241.25225438431542,1.0,Meloxicam,3.8908405843464204,25.677705071529495,Atipamezole,True,Cardiac Arrest
111,Rhesus,Female,10.0,7.407136987189797,Orthopedic,172.69927886930583,4.0,DACLAM,14.0,4.975920379419839,Alfaxalone_IV,14.618730043708,Etomidate_IV,8.557772695811927,Isoflurane,1.3053305282906376,Buprenorphine,0.11915254601783627,Enrofloxacin,38.902521431357926,4.0,Morphine,2.21420184520573,68.8165039580353,Atipamezole,False,
112,Rhesus,Female,5.0,6.2373598506814085,Cardiothoracic,203.15080373383154,4.0,DACLAM,8.0,2.531549272173227,Alfaxalone_IV,13.560359952869728,Etomidate_IV,4.72587189616445,TIVA_Propofol,11.056365911979674,Morphine,2.845806348940145,Ampicillin,234.30029078669688,4.0,Carprofen,13.445890689196624,78.34845015083832,Atipamezole,False,
113,Marmoset,Female,1.0,0.462350300050449,Orthopedic,116.90376089463032,4.0,BoardEligible,6.0,4.387327149794965,Medetomidine_Ketamine_IM,3.331066812226555,Ketamine_IV,1.844113331679221,Desflurane,0.9464935924566514,Fentanyl_bolus,0.0009712676843296147,Cefotaxime,12.630505236610588,4.0,Buprenorphine,0.004978499847557502,34.576443988627105,Atipamezole,False,
114,Cynomolgus,Female,16.0,8.879017990884334,Abdominal,111.68600331059628,5.0,DACLAM,16.0,4.89348459175157,Dexmedetomidine_Ketamine_IM,54.22123176658138,Alfaxalone_IV,6.559576889975093,Isoflurane,1.0582503267117198,Hydromorphone,1.3722702697503906,Cefotaxime,400.4899259776306,4.0,Meloxicam,2.5850495790996852,34.12582544381421,Atipamezole,False,
115,Cynomolgus,Male,16.0,7.202159241294902,Abdominal,114.2104997719886,5.0,DACLAM,7.0,4.375071813010651,Medetomidine_Ketamine_IM,57.659560141429445,Alfaxalone_IV,5.766970996518929,Desflurane,1.1538701319267273,Fentanyl_bolus,0.020710189249422983,Enrofloxacin,45.62485236080171,4.0,Buprenorphine,0.20205835278679338,34.618220189742964,Atipamezole,False,
116,Cynomolgus,Female,17.0,7.006732016450416,Orthopedic,141.22434889558406,4.0,DACLAM,9.0,4.940120857842612,Medetomidine_Ketamine_IM,41.602655258594744,Alfaxalone_IV,10.20816454625544,Desflurane,0.8706258575847641,Morphine,2.2529242138904833,Cefazolin,201.9525363363707,1.0,Carprofen,24.013218821387152,95.02120563049446,Atipamezole,False,
117,Cynomolgus,Male,9.0,5.448109843907689,Cardiothoracic,163.5406834826158,5.0,Resident,3.0,2.1913450212033965,Medetomidine_Ketamine_IM,33.619433564928926,Propofol_IV,16.03361560708099,Sevoflurane,1.3966830888892092,Buprenorphine,0.1183544889042381,Cefotaxime,249.77982077351825,4.0,Meloxicam,2.326863153251552,47.37493790159772,Atipamezole,False,
118,Rhesus,Male,9.0,8.33676919031094,Abdominal,108.56162043033075,3.0,DACLAM,19.0,4.704034597753218,Midazolam_Ketamine_IM,58.40805054031518,Etomidate_IV,7.270552886385093,Sevoflurane,1.1528540236142035,Buprenorphine,0.09631431402727614,Cefazolin,248.2754678194154,1.0,Local_Block,5.979892308674567,37.333786743644566,Atipamezole,False,
119,Cynomolgus,Female,16.0,7.709212142515019,Cardiothoracic,185.41605385808444,5.0,Resident,3.0,1.0,Midazolam_Ketamine_IM,56.92867930772342,Ketamine_IV,29.224814864878248,Desflurane,1.146128667180944,Hydromorphone,0.391262366824286,Enrofloxacin,44.17652648822949,4.0,Local_Block,6.2509009317712945,13.215489617590341,Atipamezole,True,Organ Failure
120,Cynomolgus,Male,4.0,4.577421034055961,Abdominal,131.88822517447286,4.0,DACLAM,9.0,5.0,Medetomidine_Ketamine_IM,29.30366016126751,Etomidate_IV,5.390746457378325,Isoflurane,0.9695734935367062,Morphine,0.6275215096790108,Ampicillin,209.06445140539438,3.0,Local_Block,3.6253329741198455,11.619686298947673,Atipamezole,False,
121,Cynomolgus,Male,7.0,5.02042928398074,Cardiothoracic,180.50910159611476,5.0,BoardEligible,4.0,3.243393099246016,Midazolam_Ketamine_IM,31.70677763933066,Ketamine_IV,19.747253600620198,TIVA_Propofol,8.971897071575567,Fentanyl_bolus,0.04903676074483045,Cefazolin,135.46774025711522,2.0,Local_Block,1.8334642132921455,16.56991785717309,Atipamezole,False,
122,Cynomolgus,Female,9.0,6.915410420039091,Orthopedic,121.60404844931065,3.0,Resident,4.0,1.9123543865308033,Dexmedetomidine_Ketamine_IM,47.980575371716746,Ketamine_IV,30.197304314065498,Isoflurane,1.3516877122968594,Fentanyl_bolus,0.02653216960182532,Ampicillin,213.62161898945308,4.0,Local_Block,4.085849957352177,34.46288857932887,Atipamezole,False,
123,Rhesus,Male,21.0,9.252973991655406,Orthopedic,178.69620966474008,5.0,Resident,2.0,2.822300071602353,Midazolam_Ketamine_IM,73.78969039179594,Ketamine_IV,45.89609398630422,Sevoflurane,1.3567906298161234,Hydromorphone,1.6968095192471555,Cefazolin,187.86502908808612,2.0,Meloxicam,2.734319083253904,89.32997325987434,Atipamezole,False,
124,Rhesus,Male,6.0,6.985560143569921,Cardiothoracic,149.17122896817608,4.0,Resident,3.0,1.7900256420641565,Ketamine_IM,39.96780295103656,Etomidate_IV,4.413678618534627,TIVA_Propofol,6.242970259018406,Buprenorphine,0.13682777823867065,Enrofloxacin,54.77774266190502,3.0,Carprofen,22.523661429521738,80.7479635609599,Atipamezole,False,
125,Rhesus,Female,18.0,8.106905677288884,Neurosurgery,160.95987595489498,4.0,DACLAM,14.0,3.810912738347585,Alfaxalone_IV,11.625822794545943,Ketamine_IV,21.23219898741763,Sevoflurane,0.8112313853995435,Buprenorphine,0.08213003286381938,Cefotaxime,240.4959583310274,3.0,Local_Block,1.740443310674475,30.506870270671392,Atipamezole,False,
126,Rhesus,Female,15.0,10.561631500650115,Cardiothoracic,150.34644608469077,5.0,DACLAM,12.0,3.2247785063257295,Dexmedetomidine_Ketamine_IM,54.370853811308656,Alfaxalone_IV,20.462097278792122,TIVA_Propofol,9.271958337106184,Fentanyl_bolus,0.09761996339330786,Enrofloxacin,62.731571730239764,5.0,Local_Block,4.815327481217213,34.31975266490739,Atipamezole,False,
127,Cynomolgus,Female,17.0,6.983905114770182,Orthopedic,209.8925888636921,3.0,BoardEligible,5.0,1.646273160393295,Dexmedetomidine_Ketamine_IM,29.66765539651698,Alfaxalone_IV,13.771174261234838,Desflurane,0.9025073127548523,Morphine,3.0881565763828407,Cefazolin,171.7403755401737,1.0,Buprenorphine,0.1469414634858194,62.988313706483154,Atipamezole,False,
128,Cynomolgus,Male,16.0,9.778833016254412,Abdominal,183.90413565005514,4.0,DACLAM,9.0,3.367352631990709,Dexmedetomidine_Ketamine_IM,63.16951920106608,Alfaxalone_IV,11.370226694213601,Desflurane,1.1770180440961853,Fentanyl_bolus,0.05288996819698213,Enrofloxacin,84.13642760705083,3.0,Morphine,2.656019727237884,56.937849792553955,Atipamezole,False,
129,Rhesus,Male,22.0,8.932900411885,Cardiothoracic,174.90976304594477,5.0,DACLAM,12.0,4.147090224251529,Alfaxalone_IV,24.833323376893006,Propofol_IV,46.29945739182293,Isoflurane,1.1734479928424821,Buprenorphine,0.2340406518534617,Cefazolin,257.0443926432772,1.0,Carprofen,27.885364145574904,99.5385249288986,Atipamezole,False,
130,Cynomolgus,Female,14.0,6.85725043797735,Neurosurgery,154.10062873765688,5.0,BoardEligible,5.0,2.9554828837877674,Ketamine_IM,42.19170337969324,Etomidate_IV,6.342570506827063,Isoflurane,0.91816636018811,Buprenorphine,0.10213774204830917,Ampicillin,182.15509638681905,4.0,Morphine,3.3464305395093197,65.52944838528697,Atipamezole,False,
131,Rhesus,Female,21.0,8.821710309392474,Orthopedic,189.42036139856268,3.0,Resident,3.0,4.314401821608612,Alfaxalone_IV,11.222274876411316,Ketamine_IV,21.21845936971129,Sevoflurane,1.2627679215079004,Buprenorphine,0.1432537138056806,Cefotaxime,276.8398149118868,3.0,Meloxicam,3.3260823268872177,104.38653659041928,Atipamezole,False,
